order_id,order_date,month,day_of_week,category,product,franchise,sales_channel,region,unit_price,quantity,gross_revenue,discount_pct,discount_amt,net_revenue,customer_satisfaction,returned
14780,2024-08-20,8,Tuesday,Accessories,Phone Case,Ocean Tales,Online Store,Midwest,20.41,3,61.23,0,0.0,61.23,4,0
14781,2024-08-20,8,Tuesday,Toys,Board Game,Enchanted Forest,Retail Partner,Southeast,23.68,2,47.36,20,9.47,37.89,5,1
14782,2024-08-20,8,Tuesday,Home,Candle,Ocean Tales,Retail Partner,Midwest,22.93,2,45.86,25,11.46,34.4,2,0
14783,2024-08-21,8,Wednesday,Collectibles,Vinyl Figure,Space Rangers,Pop-Up Event,West Coast,31.69,1,31.69,0,0.0,31.69,4,0
14784,2024-08-21,8,Wednesday,Home,Candle,Ocean Tales,Pop-Up Event,Southeast,31.06,4,124.24,20,24.85,99.39,4,0
14785,2024-08-21,8,Wednesday,Collectibles,Figurine,Fantasy Kingdom,Pop-Up Event,East Coast,68.0,1,68.0,15,10.2,57.8,4,0
14786,2024-08-21,8,Wednesday,Collectibles,Vinyl Figure,Enchanted Forest,Online Store,Southeast,60.47,1,60.47,0,0.0,60.47,3,0
14787,2024-08-21,8,Wednesday,Home,Ornament,Enchanted Forest,Retail Partner,East Coast,16.29,1,16.29,25,4.07,12.22,4,0
14788,2024-08-21,8,Wednesday,Toys,Board Game,Space Rangers,Online Store,West Coast,29.0,1,29.0,0,0.0,29.0,4,0
14789,2024-08-21,8,Wednesday,Home,Wall Art,Space Rangers,Online Store,West Coast,18.09,1,18.09,0,0.0,18.09,5,0
14790,2024-08-21,8,Wednesday,Accessories,Watch,Enchanted Forest,Online Store,Midwest,28.48,2,56.96,5,2.85,54.11,3,0
14791,2024-08-21,8,Wednesday,Accessories,Phone Case,Fantasy Kingdom,Online Store,West Coast,30.98,2,61.96,15,9.29,52.67,1,0
14792,2024-08-21,8,Wednesday,Toys,Plush Toy,Hero Squad,Online Store,West Coast,23.2,4,92.8,0,0.0,92.8,5,0
14793,2024-08-21,8,Wednesday,Accessories,Watch,Ocean Tales,Pop-Up Event,West Coast,21.3,1,21.3,0,0.0,21.3,5,0
14794,2024-08-21,8,Wednesday,Toys,Board Game,Ocean Tales,Theme Park Shop,West Coast,27.36,1,27.36,5,1.37,25.99,3,0
14795,2024-08-21,8,Wednesday,Collectibles,Limited Print,Ocean Tales,Online Store,East Coast,51.8,2,103.6,0,0.0,103.6,4,0
14796,2024-08-22,8,Thursday,Collectibles,Art Book,Ocean Tales,Online Store,Midwest,33.56,4,134.24,10,13.42,120.82,4,0
14797,2024-08-22,8,Thursday,Collectibles,Coin Set,Enchanted Forest,Pop-Up Event,International,68.95,2,137.9,0,0.0,137.9,4,0
14798,2024-08-22,8,Thursday,Home,Ornament,Enchanted Forest,Online Store,International,21.09,2,42.18,15,6.33,35.85,2,0
14799,2024-08-22,8,Thursday,Collectibles,Coin Set,Fantasy Kingdom,Retail Partner,East Coast,65.77,3,197.31,0,0.0,197.31,4,0
14800,2024-08-22,8,Thursday,Apparel,Hat,Ocean Tales,Online Store,East Coast,23.1,3,69.3,5,3.46,65.84,4,1
14801,2024-08-22,8,Thursday,Accessories,Phone Case,Hero Squad,Online Store,Midwest,30.71,1,30.71,5,1.54,29.17,5,0
14802,2024-08-22,8,Thursday,Accessories,Pin Set,Enchanted Forest,Online Store,West Coast,26.21,2,52.42,25,13.11,39.31,3,0
14803,2024-08-22,8,Thursday,Accessories,Watch,Fantasy Kingdom,Online Store,Midwest,15.96,1,15.96,0,0.0,15.96,4,0
14804,2024-08-22,8,Thursday,Collectibles,Coin Set,Ocean Tales,Retail Partner,International,50.56,1,50.56,10,5.06,45.5,1,0
14805,2024-08-22,8,Thursday,Apparel,Dress,Space Rangers,Theme Park Shop,East Coast,53.27,2,106.54,15,15.98,90.56,4,1
14806,2024-08-22,8,Thursday,Accessories,Backpack,Hero Squad,Online Store,Midwest,23.32,2,46.64,10,4.66,41.98,2,0
14807,2024-08-22,8,Thursday,Accessories,Watch,Hero Squad,Theme Park Shop,West Coast,21.31,3,63.93,0,0.0,63.93,4,0
14808,2024-08-22,8,Thursday,Toys,Board Game,Fantasy Kingdom,Theme Park Shop,East Coast,28.74,2,57.48,5,2.87,54.61,4,0
14809,2024-08-22,8,Thursday,Toys,Building Set,Enchanted Forest,Online Store,West Coast,23.28,2,46.56,20,9.31,37.25,4,0
14810,2024-08-22,8,Thursday,Home,Blanket,Ocean Tales,Theme Park Shop,Midwest,22.02,2,44.04,25,11.01,33.03,5,0
14811,2024-08-23,8,Friday,Toys,Building Set,Ocean Tales,Theme Park Shop,East Coast,39.52,2,79.04,0,0.0,79.04,4,0
14812,2024-08-23,8,Friday,Home,Blanket,Hero Squad,Theme Park Shop,West Coast,22.92,2,45.84,0,0.0,45.84,2,0
14813,2024-08-23,8,Friday,Accessories,Phone Case,Space Rangers,Pop-Up Event,East Coast,27.6,1,27.6,5,1.38,26.22,4,0
14814,2024-08-23,8,Friday,Apparel,Jacket,Enchanted Forest,Theme Park Shop,East Coast,49.8,1,49.8,10,4.98,44.82,4,0
14815,2024-08-23,8,Friday,Apparel,Dress,Enchanted Forest,Retail Partner,Midwest,40.72,1,40.72,10,4.07,36.65,3,0
14816,2024-08-23,8,Friday,Collectibles,Figurine,Space Rangers,Online Store,Southeast,66.39,1,66.39,0,0.0,66.39,4,0
14817,2024-08-23,8,Friday,Apparel,Dress,Hero Squad,Theme Park Shop,East Coast,33.36,1,33.36,15,5.0,28.36,4,1
14818,2024-08-23,8,Friday,Apparel,Hat,Space Rangers,Retail Partner,Midwest,44.81,2,89.62,0,0.0,89.62,3,0
14819,2024-08-23,8,Friday,Accessories,Keychain,Hero Squad,Pop-Up Event,Southeast,17.18,4,68.72,25,17.18,51.54,4,0
14820,2024-08-23,8,Friday,Home,Mug,Fantasy Kingdom,Theme Park Shop,East Coast,28.42,3,85.26,0,0.0,85.26,4,0
14821,2024-08-23,8,Friday,Accessories,Watch,Space Rangers,Online Store,Southeast,14.63,2,29.26,10,2.93,26.33,3,0
14822,2024-08-23,8,Friday,Accessories,Backpack,Enchanted Forest,Online Store,West Coast,13.64,1,13.64,15,2.05,11.59,2,0
14823,2024-08-23,8,Friday,Collectibles,Vinyl Figure,Fantasy Kingdom,Online Store,Midwest,33.72,3,101.16,0,0.0,101.16,4,0
14824,2024-08-23,8,Friday,Accessories,Watch,Enchanted Forest,Theme Park Shop,Midwest,32.38,1,32.38,5,1.62,30.76,4,0
14825,2024-08-23,8,Friday,Collectibles,Vinyl Figure,Ocean Tales,Theme Park Shop,International,48.57,2,97.14,10,9.71,87.43,4,0
14826,2024-08-23,8,Friday,Home,Wall Art,Space Rangers,Retail Partner,West Coast,18.64,4,74.56,10,7.46,67.1,5,0
14827,2024-08-23,8,Friday,Home,Mug,Enchanted Forest,Pop-Up Event,West Coast,20.4,1,20.4,0,0.0,20.4,4,0
14828,2024-08-23,8,Friday,Toys,Action Figure,Fantasy Kingdom,Theme Park Shop,West Coast,35.7,3,107.1,10,10.71,96.39,5,1
14829,2024-08-23,8,Friday,Home,Ornament,Space Rangers,Retail Partner,West Coast,34.52,4,138.08,25,34.52,103.56,5,0
14830,2024-08-23,8,Friday,Toys,Plush Toy,Ocean Tales,Retail Partner,Midwest,43.22,2,86.44,0,0.0,86.44,5,0
14831,2024-08-23,8,Friday,Accessories,Backpack,Enchanted Forest,Retail Partner,West Coast,31.93,2,63.86,0,0.0,63.86,2,0
14832,2024-08-23,8,Friday,Apparel,Jacket,Space Rangers,Theme Park Shop,International,24.76,4,99.04,25,24.76,74.28,5,0
14833,2024-08-23,8,Friday,Apparel,T-Shirt,Fantasy Kingdom,Theme Park Shop,International,24.54,4,98.16,5,4.91,93.25,5,0
14834,2024-08-23,8,Friday,Accessories,Pin Set,Hero Squad,Pop-Up Event,Southeast,15.38,3,46.14,15,6.92,39.22,4,0
14835,2024-08-24,8,Saturday,Home,Wall Art,Fantasy Kingdom,Pop-Up Event,Midwest,29.0,1,29.0,25,7.25,21.75,4,0
14836,2024-08-24,8,Saturday,Toys,Building Set,Enchanted Forest,Retail Partner,West Coast,39.7,2,79.4,5,3.97,75.43,4,0
14837,2024-08-24,8,Saturday,Collectibles,Limited Print,Fantasy Kingdom,Online Store,East Coast,48.58,1,48.58,15,7.29,41.29,1,1
14838,2024-08-24,8,Saturday,Apparel,Hoodie,Enchanted Forest,Theme Park Shop,Southeast,27.27,3,81.81,5,4.09,77.72,4,0
14839,2024-08-24,8,Saturday,Apparel,T-Shirt,Hero Squad,Retail Partner,East Coast,30.15,4,120.6,0,0.0,120.6,4,0
14840,2024-08-24,8,Saturday,Home,Blanket,Ocean Tales,Theme Park Shop,West Coast,17.92,1,17.92,20,3.58,14.34,4,0
14841,2024-08-24,8,Saturday,Toys,Plush Toy,Enchanted Forest,Online Store,East Coast,26.61,1,26.61,0,0.0,26.61,1,0
14842,2024-08-24,8,Saturday,Home,Wall Art,Ocean Tales,Retail Partner,Midwest,20.82,2,41.64,0,0.0,41.64,4,1
14843,2024-08-24,8,Saturday,Apparel,Dress,Hero Squad,Online Store,West Coast,27.14,1,27.14,25,6.79,20.35,4,0
14844,2024-08-24,8,Saturday,Apparel,Hoodie,Ocean Tales,Retail Partner,Midwest,44.47,4,177.88,5,8.89,168.99,4,1
14845,2024-08-24,8,Saturday,Toys,Plush Toy,Fantasy Kingdom,Theme Park Shop,West Coast,18.94,2,37.88,0,0.0,37.88,4,1
14846,2024-08-24,8,Saturday,Toys,Building Set,Hero Squad,Online Store,East Coast,40.4,1,40.4,15,6.06,34.34,5,0
14847,2024-08-24,8,Saturday,Accessories,Watch,Hero Squad,Online Store,West Coast,27.7,1,27.7,5,1.39,26.31,3,1
14848,2024-08-24,8,Saturday,Toys,Plush Toy,Ocean Tales,Online Store,East Coast,29.51,2,59.02,0,0.0,59.02,3,0
14849,2024-08-24,8,Saturday,Home,Candle,Space Rangers,Online Store,West Coast,20.66,2,41.32,15,6.2,35.12,4,0
14850,2024-08-24,8,Saturday,Home,Candle,Ocean Tales,Online Store,West Coast,35.0,2,70.0,15,10.5,59.5,5,1
14851,2024-08-24,8,Saturday,Collectibles,Figurine,Ocean Tales,Online Store,West Coast,49.54,1,49.54,25,12.38,37.16,4,0
14852,2024-08-24,8,Saturday,Accessories,Pin Set,Space Rangers,Online Store,East Coast,18.38,2,36.76,20,7.35,29.41,5,0
14853,2024-08-24,8,Saturday,Accessories,Keychain,Enchanted Forest,Online Store,Midwest,26.0,2,52.0,0,0.0,52.0,4,0
14854,2024-08-24,8,Saturday,Home,Mug,Hero Squad,Theme Park Shop,Midwest,26.78,4,107.12,15,16.07,91.05,2,0
14855,2024-08-24,8,Saturday,Apparel,Hat,Enchanted Forest,Online Store,International,34.06,2,68.12,0,0.0,68.12,4,0
14856,2024-08-24,8,Saturday,Home,Candle,Enchanted Forest,Theme Park Shop,East Coast,32.66,2,65.32,10,6.53,58.79,4,0
14857,2024-08-24,8,Saturday,Apparel,Jacket,Space Rangers,Theme Park Shop,Southeast,51.57,2,103.14,0,0.0,103.14,5,0
14858,2024-08-25,8,Sunday,Toys,Puzzle,Ocean Tales,Online Store,Southeast,35.08,1,35.08,0,0.0,35.08,3,0
14859,2024-08-25,8,Sunday,Toys,Plush Toy,Enchanted Forest,Online Store,Midwest,35.98,1,35.98,20,7.2,28.78,5,0
14860,2024-08-25,8,Sunday,Toys,Puzzle,Hero Squad,Online Store,International,20.14,3,60.42,25,15.11,45.31,3,0
14861,2024-08-25,8,Sunday,Apparel,Hat,Fantasy Kingdom,Online Store,Midwest,33.97,1,33.97,5,1.7,32.27,5,0
14862,2024-08-25,8,Sunday,Toys,Plush Toy,Ocean Tales,Theme Park Shop,Midwest,33.19,2,66.38,0,0.0,66.38,4,0
14863,2024-08-25,8,Sunday,Home,Ornament,Ocean Tales,Online Store,Midwest,24.42,2,48.84,0,0.0,48.84,3,1
14864,2024-08-25,8,Sunday,Apparel,T-Shirt,Enchanted Forest,Online Store,Midwest,48.94,2,97.88,0,0.0,97.88,3,0
14865,2024-08-25,8,Sunday,Collectibles,Coin Set,Space Rangers,Online Store,Southeast,59.44,2,118.88,0,0.0,118.88,5,1
14866,2024-08-25,8,Sunday,Apparel,Hat,Ocean Tales,Theme Park Shop,East Coast,52.31,2,104.62,25,26.16,78.46,5,0
14867,2024-08-25,8,Sunday,Apparel,T-Shirt,Ocean Tales,Theme Park Shop,East Coast,40.7,1,40.7,10,4.07,36.63,4,0
14868,2024-08-25,8,Sunday,Toys,Action Figure,Fantasy Kingdom,Retail Partner,West Coast,36.09,4,144.36,0,0.0,144.36,5,0
14869,2024-08-25,8,Sunday,Accessories,Phone Case,Ocean Tales,Theme Park Shop,Southeast,23.43,1,23.43,15,3.51,19.92,2,0
14870,2024-08-25,8,Sunday,Apparel,Hat,Fantasy Kingdom,Theme Park Shop,Midwest,38.52,3,115.56,25,28.89,86.67,5,0
14871,2024-08-25,8,Sunday,Accessories,Pin Set,Hero Squad,Theme Park Shop,West Coast,29.58,1,29.58,20,5.92,23.66,4,0
14872,2024-08-25,8,Sunday,Home,Mug,Space Rangers,Retail Partner,West Coast,32.97,1,32.97,15,4.95,28.02,5,0
14873,2024-08-25,8,Sunday,Collectibles,Figurine,Enchanted Forest,Pop-Up Event,East Coast,67.98,2,135.96,0,0.0,135.96,5,0
14874,2024-08-25,8,Sunday,Apparel,Hat,Hero Squad,Theme Park Shop,Midwest,31.26,1,31.26,0,0.0,31.26,5,0
14875,2024-08-25,8,Sunday,Accessories,Keychain,Fantasy Kingdom,Online Store,West Coast,17.06,3,51.18,0,0.0,51.18,1,0
14876,2024-08-25,8,Sunday,Home,Wall Art,Enchanted Forest,Retail Partner,East Coast,16.41,4,65.64,25,16.41,49.23,3,0
14877,2024-08-25,8,Sunday,Home,Blanket,Enchanted Forest,Online Store,Midwest,23.31,1,23.31,15,3.5,19.81,4,0
14878,2024-08-25,8,Sunday,Home,Ornament,Fantasy Kingdom,Online Store,East Coast,24.42,2,48.84,25,12.21,36.63,5,0
14879,2024-08-25,8,Sunday,Collectibles,Vinyl Figure,Fantasy Kingdom,Online Store,West Coast,70.92,2,141.84,0,0.0,141.84,3,0
14880,2024-08-25,8,Sunday,Toys,Plush Toy,Ocean Tales,Online Store,International,17.84,2,35.68,0,0.0,35.68,3,0
14881,2024-08-25,8,Sunday,Collectibles,Coin Set,Space Rangers,Online Store,East Coast,69.09,2,138.18,0,0.0,138.18,5,0
14882,2024-08-25,8,Sunday,Toys,Plush Toy,Space Rangers,Retail Partner,Southeast,43.3,1,43.3,0,0.0,43.3,4,0
14883,2024-08-25,8,Sunday,Toys,Board Game,Fantasy Kingdom,Theme Park Shop,East Coast,41.61,2,83.22,20,16.64,66.58,5,0
14884,2024-08-25,8,Sunday,Accessories,Backpack,Fantasy Kingdom,Retail Partner,International,25.84,1,25.84,0,0.0,25.84,1,0
14885,2024-08-26,8,Monday,Toys,Plush Toy,Ocean Tales,Retail Partner,East Coast,36.93,2,73.86,5,3.69,70.17,5,0
14886,2024-08-26,8,Monday,Toys,Puzzle,Hero Squad,Theme Park Shop,West Coast,18.46,5,92.3,0,0.0,92.3,5,0
14887,2024-08-26,8,Monday,Accessories,Pin Set,Space Rangers,Online Store,Southeast,14.4,1,14.4,5,0.72,13.68,5,0
14888,2024-08-26,8,Monday,Toys,Puzzle,Enchanted Forest,Online Store,West Coast,19.75,3,59.25,0,0.0,59.25,4,0
14889,2024-08-26,8,Monday,Accessories,Pin Set,Hero Squad,Theme Park Shop,International,20.6,1,20.6,20,4.12,16.48,5,1
14890,2024-08-26,8,Monday,Apparel,Jacket,Space Rangers,Online Store,West Coast,26.12,1,26.12,0,0.0,26.12,4,0
14891,2024-08-26,8,Monday,Accessories,Keychain,Ocean Tales,Retail Partner,Midwest,25.82,1,25.82,0,0.0,25.82,5,0
14892,2024-08-26,8,Monday,Toys,Board Game,Fantasy Kingdom,Theme Park Shop,West Coast,24.1,1,24.1,20,4.82,19.28,4,0
14893,2024-08-26,8,Monday,Collectibles,Figurine,Fantasy Kingdom,Theme Park Shop,Southeast,35.59,3,106.77,10,10.68,96.09,4,0
14894,2024-08-26,8,Monday,Collectibles,Figurine,Ocean Tales,Online Store,International,60.41,2,120.82,25,30.2,90.62,3,0
14895,2024-08-26,8,Monday,Toys,Action Figure,Ocean Tales,Theme Park Shop,Southeast,25.93,1,25.93,0,0.0,25.93,4,0
14896,2024-08-26,8,Monday,Toys,Building Set,Ocean Tales,Theme Park Shop,International,39.87,1,39.87,10,3.99,35.88,4,0
14897,2024-08-26,8,Monday,Home,Candle,Ocean Tales,Theme Park Shop,Southeast,30.26,1,30.26,0,0.0,30.26,5,0
14898,2024-08-26,8,Monday,Collectibles,Art Book,Hero Squad,Online Store,East Coast,32.35,2,64.7,5,3.23,61.47,5,0
14899,2024-08-26,8,Monday,Apparel,Jacket,Enchanted Forest,Online Store,West Coast,55.46,1,55.46,20,11.09,44.37,5,0
14900,2024-08-26,8,Monday,Accessories,Phone Case,Ocean Tales,Theme Park Shop,Midwest,22.26,2,44.52,0,0.0,44.52,5,0
14901,2024-08-27,8,Tuesday,Apparel,Hat,Ocean Tales,Retail Partner,West Coast,26.47,5,132.35,0,0.0,132.35,5,0
14902,2024-08-27,8,Tuesday,Toys,Board Game,Fantasy Kingdom,Online Store,East Coast,22.46,5,112.3,25,28.07,84.23,5,1
14903,2024-08-27,8,Tuesday,Home,Mug,Enchanted Forest,Theme Park Shop,West Coast,24.51,4,98.04,0,0.0,98.04,5,0
14904,2024-08-27,8,Tuesday,Toys,Building Set,Enchanted Forest,Theme Park Shop,Midwest,42.32,4,169.28,5,8.46,160.82,3,0
14905,2024-08-27,8,Tuesday,Apparel,T-Shirt,Enchanted Forest,Online Store,East Coast,56.46,2,112.92,15,16.94,95.98,4,0
14906,2024-08-27,8,Tuesday,Toys,Puzzle,Space Rangers,Online Store,West Coast,34.1,3,102.3,15,15.35,86.95,5,0
14907,2024-08-27,8,Tuesday,Collectibles,Art Book,Ocean Tales,Retail Partner,Midwest,65.61,2,131.22,0,0.0,131.22,4,0
14908,2024-08-27,8,Tuesday,Collectibles,Art Book,Ocean Tales,Online Store,West Coast,71.99,2,143.98,5,7.2,136.78,3,0
14909,2024-08-27,8,Tuesday,Apparel,Jacket,Ocean Tales,Online Store,Midwest,43.11,2,86.22,15,12.93,73.29,4,0
14910,2024-08-27,8,Tuesday,Toys,Plush Toy,Ocean Tales,Theme Park Shop,East Coast,20.22,2,40.44,0,0.0,40.44,4,0
14911,2024-08-27,8,Tuesday,Collectibles,Limited Print,Space Rangers,Online Store,West Coast,41.2,2,82.4,0,0.0,82.4,5,0
14912,2024-08-27,8,Tuesday,Apparel,Jacket,Space Rangers,Online Store,West Coast,27.11,2,54.22,0,0.0,54.22,4,0
14913,2024-08-27,8,Tuesday,Accessories,Watch,Ocean Tales,Online Store,East Coast,29.21,2,58.42,25,14.61,43.81,3,0
14914,2024-08-27,8,Tuesday,Toys,Board Game,Hero Squad,Theme Park Shop,East Coast,33.67,4,134.68,0,0.0,134.68,2,0
14915,2024-08-27,8,Tuesday,Apparel,Dress,Enchanted Forest,Retail Partner,Midwest,38.97,1,38.97,10,3.9,35.07,3,0
14916,2024-08-28,8,Wednesday,Accessories,Pin Set,Enchanted Forest,Theme Park Shop,West Coast,15.44,4,61.76,5,3.09,58.67,2,0
14917,2024-08-28,8,Wednesday,Collectibles,Coin Set,Hero Squad,Theme Park Shop,East Coast,52.6,1,52.6,0,0.0,52.6,5,0
14918,2024-08-28,8,Wednesday,Apparel,T-Shirt,Ocean Tales,Online Store,International,48.85,2,97.7,20,19.54,78.16,2,0
14919,2024-08-28,8,Wednesday,Toys,Plush Toy,Fantasy Kingdom,Online Store,East Coast,30.46,1,30.46,0,0.0,30.46,1,0
14920,2024-08-28,8,Wednesday,Accessories,Pin Set,Ocean Tales,Theme Park Shop,East Coast,24.19,4,96.76,25,24.19,72.57,5,0
14921,2024-08-28,8,Wednesday,Home,Candle,Fantasy Kingdom,Retail Partner,East Coast,31.64,1,31.64,0,0.0,31.64,5,0
14922,2024-08-28,8,Wednesday,Apparel,Hoodie,Fantasy Kingdom,Online Store,Southeast,41.27,1,41.27,5,2.06,39.21,5,0
14923,2024-08-28,8,Wednesday,Toys,Board Game,Fantasy Kingdom,Online Store,Midwest,31.84,1,31.84,5,1.59,30.25,5,0
14924,2024-08-28,8,Wednesday,Apparel,Hoodie,Hero Squad,Online Store,East Coast,35.18,1,35.18,25,8.79,26.39,4,0
14925,2024-08-28,8,Wednesday,Toys,Board Game,Space Rangers,Retail Partner,West Coast,21.89,1,21.89,20,4.38,17.51,4,0
14926,2024-08-28,8,Wednesday,Home,Candle,Hero Squad,Online Store,West Coast,27.24,1,27.24,15,4.09,23.15,5,0
14927,2024-08-28,8,Wednesday,Apparel,Hoodie,Hero Squad,Online Store,East Coast,48.73,3,146.19,10,14.62,131.57,3,0
14928,2024-08-28,8,Wednesday,Accessories,Watch,Ocean Tales,Theme Park Shop,East Coast,20.2,3,60.6,0,0.0,60.6,4,0
14929,2024-08-28,8,Wednesday,Accessories,Backpack,Hero Squad,Online Store,East Coast,12.83,3,38.49,15,5.77,32.72,5,0
14930,2024-08-28,8,Wednesday,Home,Blanket,Fantasy Kingdom,Online Store,Southeast,19.74,5,98.7,15,14.8,83.9,3,0
14931,2024-08-28,8,Wednesday,Apparel,Jacket,Ocean Tales,Online Store,West Coast,52.04,4,208.16,20,41.63,166.53,2,0
14932,2024-08-28,8,Wednesday,Home,Ornament,Enchanted Forest,Theme Park Shop,International,15.52,1,15.52,0,0.0,15.52,4,0
14933,2024-08-28,8,Wednesday,Toys,Building Set,Enchanted Forest,Online Store,International,20.14,2,40.28,15,6.04,34.24,3,0
14934,2024-08-28,8,Wednesday,Apparel,T-Shirt,Ocean Tales,Online Store,Midwest,29.92,2,59.84,0,0.0,59.84,5,0
14935,2024-08-28,8,Wednesday,Collectibles,Vinyl Figure,Enchanted Forest,Retail Partner,West Coast,57.6,2,115.2,15,17.28,97.92,5,0
14936,2024-08-29,8,Thursday,Toys,Puzzle,Ocean Tales,Online Store,Midwest,29.83,3,89.49,25,22.37,67.12,4,0
14937,2024-08-29,8,Thursday,Accessories,Phone Case,Space Rangers,Online Store,West Coast,15.81,2,31.62,0,0.0,31.62,5,0
14938,2024-08-29,8,Thursday,Toys,Puzzle,Enchanted Forest,Online Store,East Coast,28.6,1,28.6,25,7.15,21.45,5,0
14939,2024-08-29,8,Thursday,Apparel,Jacket,Enchanted Forest,Retail Partner,Southeast,54.34,2,108.68,0,0.0,108.68,5,0
14940,2024-08-29,8,Thursday,Collectibles,Vinyl Figure,Ocean Tales,Theme Park Shop,East Coast,51.5,1,51.5,10,5.15,46.35,4,0
14941,2024-08-29,8,Thursday,Collectibles,Limited Print,Space Rangers,Retail Partner,East Coast,35.02,2,70.04,0,0.0,70.04,4,0
14942,2024-08-29,8,Thursday,Accessories,Backpack,Fantasy Kingdom,Retail Partner,Midwest,27.02,2,54.04,15,8.11,45.93,5,0
14943,2024-08-29,8,Thursday,Toys,Board Game,Fantasy Kingdom,Retail Partner,Midwest,30.86,2,61.72,15,9.26,52.46,3,0
14944,2024-08-29,8,Thursday,Collectibles,Limited Print,Hero Squad,Online Store,Midwest,32.5,1,32.5,20,6.5,26.0,3,0
14945,2024-08-29,8,Thursday,Collectibles,Coin Set,Space Rangers,Retail Partner,Southeast,64.0,1,64.0,0,0.0,64.0,3,0
14946,2024-08-29,8,Thursday,Collectibles,Vinyl Figure,Hero Squad,Theme Park Shop,Midwest,39.11,2,78.22,10,7.82,70.4,2,0
14947,2024-08-29,8,Thursday,Accessories,Backpack,Space Rangers,Retail Partner,Southeast,31.4,2,62.8,25,15.7,47.1,3,0
14948,2024-08-29,8,Thursday,Accessories,Pin Set,Fantasy Kingdom,Theme Park Shop,East Coast,26.42,2,52.84,0,0.0,52.84,5,0
14949,2024-08-29,8,Thursday,Toys,Puzzle,Ocean Tales,Theme Park Shop,East Coast,28.88,1,28.88,0,0.0,28.88,1,0
14950,2024-08-29,8,Thursday,Collectibles,Coin Set,Hero Squad,Online Store,West Coast,65.61,1,65.61,5,3.28,62.33,3,0
14951,2024-08-29,8,Thursday,Accessories,Keychain,Fantasy Kingdom,Theme Park Shop,East Coast,12.66,4,50.64,5,2.53,48.11,5,1
14952,2024-08-29,8,Thursday,Accessories,Backpack,Fantasy Kingdom,Online Store,International,27.46,1,27.46,0,0.0,27.46,3,0
14953,2024-08-29,8,Thursday,Toys,Building Set,Fantasy Kingdom,Online Store,Southeast,18.48,4,73.92,0,0.0,73.92,5,0
14954,2024-08-29,8,Thursday,Apparel,Jacket,Enchanted Forest,Online Store,West Coast,43.1,1,43.1,20,8.62,34.48,5,0
14955,2024-08-29,8,Thursday,Collectibles,Coin Set,Fantasy Kingdom,Online Store,International,45.44,1,45.44,0,0.0,45.44,5,0
14956,2024-08-29,8,Thursday,Accessories,Watch,Space Rangers,Theme Park Shop,Midwest,19.78,2,39.56,10,3.96,35.6,5,0
14957,2024-08-30,8,Friday,Collectibles,Coin Set,Fantasy Kingdom,Theme Park Shop,West Coast,34.61,3,103.83,0,0.0,103.83,5,0
14958,2024-08-30,8,Friday,Home,Wall Art,Ocean Tales,Retail Partner,Midwest,20.96,1,20.96,0,0.0,20.96,5,0
14959,2024-08-30,8,Friday,Toys,Action Figure,Enchanted Forest,Theme Park Shop,Southeast,42.69,3,128.07,10,12.81,115.26,4,1
14960,2024-08-30,8,Friday,Accessories,Phone Case,Enchanted Forest,Retail Partner,East Coast,32.06,1,32.06,0,0.0,32.06,5,0
14961,2024-08-30,8,Friday,Toys,Puzzle,Space Rangers,Online Store,East Coast,23.75,2,47.5,15,7.12,40.38,3,0
14962,2024-08-30,8,Friday,Apparel,Hoodie,Space Rangers,Online Store,West Coast,25.57,1,25.57,0,0.0,25.57,1,0
14963,2024-08-30,8,Friday,Collectibles,Coin Set,Hero Squad,Theme Park Shop,Midwest,71.92,1,71.92,0,0.0,71.92,3,0
14964,2024-08-30,8,Friday,Collectibles,Vinyl Figure,Hero Squad,Pop-Up Event,Midwest,33.67,3,101.01,10,10.1,90.91,4,0
14965,2024-08-30,8,Friday,Collectibles,Coin Set,Hero Squad,Online Store,East Coast,72.92,1,72.92,20,14.58,58.34,2,0
14966,2024-08-30,8,Friday,Collectibles,Coin Set,Ocean Tales,Retail Partner,Midwest,76.39,2,152.78,10,15.28,137.5,5,0
14967,2024-08-30,8,Friday,Accessories,Phone Case,Enchanted Forest,Online Store,West Coast,29.04,1,29.04,10,2.9,26.14,5,0
14968,2024-08-30,8,Friday,Home,Candle,Hero Squad,Retail Partner,West Coast,29.13,4,116.52,25,29.13,87.39,3,0
14969,2024-08-30,8,Friday,Toys,Puzzle,Enchanted Forest,Retail Partner,West Coast,40.66,2,81.32,25,20.33,60.99,5,0
14970,2024-08-30,8,Friday,Toys,Puzzle,Hero Squad,Theme Park Shop,East Coast,38.3,2,76.6,10,7.66,68.94,3,0
14971,2024-08-30,8,Friday,Collectibles,Figurine,Hero Squad,Theme Park Shop,East Coast,45.12,1,45.12,0,0.0,45.12,5,0
14972,2024-08-30,8,Friday,Apparel,Hat,Space Rangers,Online Store,East Coast,52.36,4,209.44,10,20.94,188.5,4,0
14973,2024-08-30,8,Friday,Collectibles,Art Book,Space Rangers,Pop-Up Event,West Coast,80.02,1,80.02,15,12.0,68.02,5,0
14974,2024-08-30,8,Friday,Accessories,Keychain,Enchanted Forest,Retail Partner,International,27.93,2,55.86,20,11.17,44.69,5,0
